Code,Area,Year,Sex,Ethnicity,Pupils,Attainment8,Progress8
E13000001,Inner London,2018/19,Boys,Chinese,100,60.6,-0.29
E13000001,Inner London,2018/19,Boys,All Pupils,13307,45.6,-0.08
E13000001,Inner London,2018/19,Girls ,White,3834,52.8,0.41
E13000001,Inner London,2018/19,Girls ,Mixed,1371,50.6,0.22
E13000001,Inner London,2018/19,Girls ,Asian,2911,54,0.7
E13000001,Inner London,2018/19,Girls ,Black,4125,47.7,0.25
E13000001,Inner London,2018/19,Girls ,Chinese,83,68,1
E13000001,Inner London,2018/19,Girls ,All Pupils,13554,51.2,0.43
E09000019,Islington,2018/19,All,White ,551,44.9,-0.18
E09000019,Islington,2018/19,All,Mixed,188,47.8,-0.07
E09000019,Islington,2018/19,All,Asian,171,52.5,0.46
E09000019,Islington,2018/19,All,Black ,414,42.3,-0.01
E09000019,Islington,2018/19,All,Chinese,7,68.1,1.17
E09000019,Islington,2018/19,All,All Pupils,1465,45.8,0.03
E09000019,Islington,2018/19,Boys,White,308,44.6,-0.3
E09000019,Islington,2018/19,Boys,Mixed,91,45.6,-0.21
E09000019,Islington,2018/19,Boys,Asian,80,51.4,0.3
E09000019,Islington,2018/19,Boys,Black ,224,39.1,-0.23
E09000019,Islington,2018/19,Boys,Chinese,4,62.3,-0.23
E09000019,Islington,2018/19,Boys,All Pupils,786,44.2,-0.14
E09000019,Islington,2018/19,Girls ,White,243,45.4,-0.03
E09000019,Islington,2018/19,Girls ,Mixed,97,49.9,0.06
E09000019,Islington,2018/19,Girls ,Asian,91,53.5,0.59
E09000019,Islington,2018/19,Girls ,Black,190,45.9,0.27
E09000019,Islington,2018/19,Girls ,Chinese,3,76,1.61
E09000019,Islington,2018/19,Girls ,All Pupils,679,47.8,0.22
E09000020,Kensington and Chelsea,2018/19,All,White ,343,54.7,0.3
E09000020,Kensington and Chelsea,2018/19,All,Mixed,109,53.9,0.36
E09000020,Kensington and Chelsea,2018/19,All,Asian,37,57.8,0.67
E09000020,Kensington and Chelsea,2018/19,All,Black ,169,49,0.1
E09000020,Kensington and Chelsea,2018/19,All,Chinese,4,81.8,1.17
E09000020,Kensington and Chelsea,2018/19,All,All Pupils,867,53.6,0.32
E09000020,Kensington and Chelsea,2018/19,Boys,White,194,55.4,0.18
E09000020,Kensington and Chelsea,2018/19,Boys,Mixed,56,51.7,0.15
E09000020,Kensington and Chelsea,2018/19,Boys,Asian,24,54,0.49
E09000020,Kensington and Chelsea,2018/19,Boys,Black ,103,48.4,-0.11
E09000020,Kensington and Chelsea,2018/19,Boys,Chinese,3,81.3,-0.11
E09000020,Kensington and Chelsea,2018/19,Boys,All Pupils,483,53.1,0.13
E09000020,Kensington and Chelsea,2018/19,Girls ,White,149,53.7,0.46
E09000020,Kensington and Chelsea,2018/19,Girls ,Mixed,53,56.2,0.58
E09000020,Kensington and Chelsea,2018/19,Girls ,Asian,13,64.8,1.04
E09000020,Kensington and Chelsea,2018/19,Girls ,Black,66,49.9,0.43
E09000020,Kensington and Chelsea,2018/19,Girls ,Chinese,1,83,0.38
E09000020,Kensington and Chelsea,2018/19,Girls ,All Pupils,384,54.2,0.56
E09000021,Kingston upon Thames,2018/19,All,White ,802,52.7,0.27
E09000021,Kingston upon Thames,2018/19,All,Mixed,140,55.4,0.26
E09000021,Kingston upon Thames,2018/19,All,Asian,404,66.1,0.84
E09000021,Kingston upon Thames,2018/19,All,Black ,76,47.1,0.46
E09000021,Kingston upon Thames,2018/19,All,Chinese,19,75.3,1.07
E09000021,Kingston upon Thames,2018/19,All,All Pupils,1550,56.9,0.46
E09000021,Kingston upon Thames,2018/19,Boys,White,378,50.4,0.01
E09000021,Kingston upon Thames,2018/19,Boys,Mixed,65,49.5,0
E09000021,Kingston upon Thames,2018/19,Boys,Asian,216,61.3,0.58
E09000021,Kingston upon Thames,2018/19,Boys,Black ,38,46.7,0.26
E09000021,Kingston upon Thames,2018/19,Boys,Chinese,6,83.6,0.26
E09000021,Kingston upon Thames,2018/19,Boys,All Pupils,742,53.8,0.21
E09000021,Kingston upon Thames,2018/19,Girls ,White,424,54.7,0.5
E09000021,Kingston upon Thames,2018/19,Girls ,Mixed,75,60.5,0.49
E09000021,Kingston upon Thames,2018/19,Girls ,Asian,188,71.6,1.16
E09000021,Kingston upon Thames,2018/19,Girls ,Black,38,47.5,0.67
E09000021,Kingston upon Thames,2018/19,Girls ,Chinese,13,71.4,1.16
E09000021,Kingston upon Thames,2018/19,Girls ,All Pupils,808,59.7,0.69
E09000022,Lambeth,2018/19,All,White ,567,47.9,0.15
E09000022,Lambeth,2018/19,All,Mixed,267,44.3,-0.14
E09000022,Lambeth,2018/19,All,Asian,91,50.9,0.51
E09000022,Lambeth,2018/19,All,Black ,1058,41.4,-0.2
E09000022,Lambeth,2018/19,All,Chinese,18,64.2,0.76
E09000022,Lambeth,2018/19,All,All Pupils,2189,44.1,-0.04
E09000022,Lambeth,2018/19,Boys,White,315,45.6,-0.14
E09000022,Lambeth,2018/19,Boys,Mixed,131,40.8,-0.45
E09000022,Lambeth,2018/19,Boys,Asian,51,49.1,0.23
E09000022,Lambeth,2018/19,Boys,Black ,496,37.7,-0.51
E09000022,Lambeth,2018/19,Boys,Chinese,9,60,-0.51
E09000022,Lambeth,2018/19,Boys,All Pupils,1099,41.3,-0.34
E09000022,Lambeth,2018/19,Girls ,White,252,50.7,0.52
E09000022,Lambeth,2018/19,Girls ,Mixed,136,47.6,0.17
E09000022,Lambeth,2018/19,Girls ,Asian,40,53.2,0.86
E09000022,Lambeth,2018/19,Girls ,Black,562,44.7,0.08
E09000022,Lambeth,2018/19,Girls ,Chinese,9,68.4,0.72
E09000022,Lambeth,2018/19,Girls ,All Pupils,1090,47,0.26
E09000023,Lewisham,2018/19,All,White ,623,46,-0.27
E09000023,Lewisham,2018/19,All,Mixed,267,44.3,-0.3
E09000023,Lewisham,2018/19,All,Asian,131,50.9,0.2
E09000023,Lewisham,2018/19,All,Black ,999,40.8,-0.36
E09000023,Lewisham,2018/19,All,Chinese,21,58.8,0.69
E09000023,Lewisham,2018/19,All,All Pupils,2187,43.7,-0.27
E09000023,Lewisham,2018/19,Boys,White,317,42.7,-0.48
E09000023,Lewisham,2018/19,Boys,Mixed,155,42,-0.5
E09000023,Lewisham,2018/19,Boys,Asian,73,50.1,0.17
E09000023,Lewisham,2018/19,Boys,Black ,493,36.6,-0.62
E09000023,Lewisham,2018/19,Boys,Chinese,11,55.7,-0.62
E09000023,Lewisham,2018/19,Boys,All Pupils,1123,40.4,-0.49
E09000023,Lewisham,2018/19,Girls ,White,306,49.4,-0.05
E09000023,Lewisham,2018/19,Girls ,Mixed,112,47.5,-0.02
E09000023,Lewisham,2018/19,Girls ,Asian,58,51.9,0.23
E09000023,Lewisham,2018/19,Girls ,Black,506,44.8,-0.1
E09000023,Lewisham,2018/19,Girls ,Chinese,10,62.2,0.5
E09000023,Lewisham,2018/19,Girls ,All Pupils,1064,47.2,-0.03
E12000007,London,2018/19,All,White ,31156,49.2,0.07
E12000007,London,2018/19,All,Mixed,7489,49.6,0.1
E12000007,London,2018/19,All,Asian,16824,55,0.62
E12000007,London,2018/19,All,Black ,17353,45.4,0.07
E12000007,London,2018/19,All,Chinese,527,66.9,0.86
E12000007,London,2018/19,All,All Pupils,79701,49.7,0.22
E12000007,London,2018/19,Boys,White,15692,46.5,-0.19
E12000007,London,2018/19,Boys,Mixed,3651,46.8,-0.14
E12000007,London,2018/19,Boys,Asian,8588,52.5,0.39
E12000007,London,2018/19,Boys,Black ,8582,41.7,-0.21
E12000007,London,2018/19,Boys,Chinese,271,64.9,-0.21
E12000007,London,2018/19,Boys,All Pupils,40067,46.9,-0.04
E12000007,London,2018/19,Girls ,White,15464,51.8,0.32
E12000007,London,2018/19,Girls ,Mixed,3838,52.3,0.33
E12000007,London,2018/19,Girls ,Asian,8236,57.6,0.85
E12000007,London,2018/19,Girls ,Black,8771,49.1,0.38
E12000007,London,2018/19,Girls ,Chinese,256,69,0.91
E12000007,London,2018/19,Girls ,All Pupils,39634,52.6,0.48
E09000024,Merton,2018/19,All,White ,686,52.1,0.53
E09000024,Merton,2018/19,All,Mixed,196,52,0.45
E09000024,Merton,2018/19,All,Asian,249,54.3,0.96
E09000024,Merton,2018/19,All,Black ,263,44.7,0.26
E09000024,Merton,2018/19,All,Chinese,5,72.3,1.14
E09000024,Merton,2018/19,All,All Pupils,1455,51.1,0.55
E09000024,Merton,2018/19,Boys,White,337,49.4,0.32
E09000024,Merton,2018/19,Boys,Mixed,80,49.2,0.39
E09000024,Merton,2018/19,Boys,Asian,156,52.3,0.81
E09000024,Merton,2018/19,Boys,Black ,136,41.2,0.01
E09000024,Merton,2018/19,Boys,Chinese,1,89,0.01
E09000024,Merton,2018/19,Boys,All Pupils,742,48.6,0.38
E09000024,Merton,2018/19,Girls ,White,349,54.7,0.73
E09000024,Merton,2018/19,Girls ,Mixed,116,54,0.49
E09000024,Merton,2018/19,Girls ,Asian,93,57.7,1.21
E09000024,Merton,2018/19,Girls ,Black,127,48.3,0.5
E09000024,Merton,2018/19,Girls ,Chinese,4,68.1,0.65
E09000024,Merton,2018/19,Girls ,All Pupils,713,53.7,0.72
E09000025,Newham,2018/19,All,White ,622,43.1,-0.08
E09000025,Newham,2018/19,All,Mixed,226,46.4,-0.2
E09000025,Newham,2018/19,All,Asian,1852,52.4,0.49
E09000025,Newham,2018/19,All,Black ,978,45.7,0.01
E09000025,Newham,2018/19,All,Chinese,14,63.7,1.1
E09000025,Newham,2018/19,All,All Pupils,3933,48.8,0.23
E09000025,Newham,2018/19,Boys,White,303,40.7,-0.26
E09000025,Newham,2018/19,Boys,Mixed,110,43.9,-0.43
E09000025,Newham,2018/19,Boys,Asian,933,50.5,0.28
E09000025,Newham,2018/19,Boys,Black ,491,42.6,-0.29
E09000025,Newham,2018/19,Boys,Chinese,10,60.4,-0.29
E09000025,Newham,2018/19,Boys,All Pupils,1970,46.6,0
E09000025,Newham,2018/19,Girls ,White,319,45.3,0.08
E09000025,Newham,2018/19,Girls ,Mixed,116,48.7,0.01
E09000025,Newham,2018/19,Girls ,Asian,919,54.4,0.69
E09000025,Newham,2018/19,Girls ,Black,487,48.7,0.3
E09000025,Newham,2018/19,Girls ,Chinese,4,72,1.78
E09000025,Newham,2018/19,Girls ,All Pupils,1963,51,0.44
E12000001,North East,2018/19,All,White ,23358,44.5,-0.28
E12000001,North East,2018/19,All,Mixed,471,48.1,-0.01
E12000001,North East,2018/19,All,Asian,902,50,0.54
E12000001,North East,2018/19,All,Black ,218,46.4,-0.28
E12000001,North East,2018/19,All,Chinese,60,63.3,1.05
E12000001,North East,2018/19,All,All Pupils,25455,44.7,-0.24
E12000001,North East,2018/19,Boys,White,11923,42.3,-0.49
E12000001,North East,2018/19,Boys,Mixed,247,45.2,-0.19
E12000001,North East,2018/19,Boys,Asian,472,48.2,0.33
E12000001,North East,2018/19,Boys,Black ,105,43.3,0.05
E12000001,North East,2018/19,Boys,Chinese,27,61.3,0.05
E12000001,North East,2018/19,Boys,All Pupils,13023,42.4,-0.46
E12000001,North East,2018/19,Girls ,White,11435,46.9,-0.06
E12000001,North East,2018/19,Girls ,Mixed,224,51.3,0.18
E12000001,North East,2018/19,Girls ,Asian,430,52,0.77
E12000001,North East,2018/19,Girls ,Black,113,49.2,0.66
E12000001,North East,2018/19,Girls ,Chinese,33,65,1.08
E12000001,North East,2018/19,Girls ,All Pupils,12432,47.2,-0.02
E12000002,North West,2018/19,All,White ,59824,45.1,-0.26
E12000002,North West,2018/19,All,Mixed,2623,46.5,-0.08
E12000002,North West,2018/19,All,Asian,7488,49.3,0.36
E12000002,North West,2018/19,All,Black ,2003,44.2,-0.26
E12000002,North West,2018/19,All,Chinese,319,63.3,0.7
E12000002,North West,2018/19,All,All Pupils,74006,45.5,-0.18
E12000002,North West,2018/19,Boys,White,30396,42.4,-0.5
E12000002,North West,2018/19,Boys,Mixed,1301,44,-0.33
E12000002,North West,2018/19,Boys,Asian,3831,46.2,0.06
E12000002,North West,2018/19,Boys,Black ,995,39.6,-0.23
E12000002,North West,2018/19,Boys,Chinese,152,61.3,-0.23
E12000002,North West,2018/19,Boys,All Pupils,37583,42.8,-0.43
E12000002,North West,2018/19,Girls ,White,29428,47.9,0
E12000002,North West,2018/19,Girls ,Mixed,1322,49,0.16
E12000002,North West,2018/19,Girls ,Asian,3657,52.5,0.69
E12000002,North West,2018/19,Girls ,Black,1008,48.8,0.49
E12000002,North West,2018/19,Girls ,Chinese,167,65.2,0.9
E12000002,North West,2018/19,Girls ,All Pupils,36423,48.4,0.08
E13000002,Outer London,2018/19,All,White ,23508,48.9,0.04
E13000002,Outer London,2018/19,All,Mixed,4870,50.6,0.15
E13000002,Outer London,2018/19,All,Asian,11060,56.6,0.7
E13000002,Outer London,2018/19,All,Black ,9205,46.4,0.18
E13000002,Outer London,2018/19,All,Chinese,344,68.4,0.85
E13000002,Outer London,2018/19,All,All Pupils,52840,50.4,0.24
E13000002,Outer London,2018/19,Boys,White,11878,46.2,-0.22
E13000002,Outer London,2018/19,Boys,Mixed,2403,47.9,-0.09
E13000002,Outer London,2018/19,Boys,Asian,5735,53.9,0.47
E13000002,Outer London,2018/19,Boys,Black ,4559,42.4,-0.14
E13000002,Outer London,2018/19,Boys,Chinese,171,67.4,-0.14
E13000002,Outer London,2018/19,Boys,All Pupils,26760,47.5,-0.02
E13000002,Outer London,2018/19,Girls ,White,11630,51.5,0.29
E13000002,Outer London,2018/19,Girls ,Mixed,2467,53.3,0.39
E13000002,Outer London,2018/19,Girls ,Asian,5325,59.6,0.95
E13000002,Outer London,2018/19,Girls ,Black,4646,50.3,0.49
E13000002,Outer London,2018/19,Girls ,Chinese,173,69.4,0.87
E13000002,Outer London,2018/19,Girls ,All Pupils,26080,53.3,0.5
E09000026,Redbridge,2018/19,All,White ,866,50.7,0.21
E09000026,Redbridge,2018/19,All,Mixed,266,53.7,0.29
E09000026,Redbridge,2018/19,All,Asian,1961,57,0.68
E09000026,Redbridge,2018/19,All,Black ,486,47.6,0.33
E09000026,Redbridge,2018/19,All,Chinese,18,68.4,0.99
E09000026,Redbridge,2018/19,All,All Pupils,3687,54,0.5
E09000026,Redbridge,2018/19,Boys,White,458,49.7,0
E09000026,Redbridge,2018/19,Boys,Mixed,126,52.4,0.08
E09000026,Redbridge,2018/19,Boys,Asian,1009,54,0.47
E09000026,Redbridge,2018/19,Boys,Black ,235,41.9,-0.05
E09000026,Redbridge,2018/19,Boys,Chinese,10,63,-0.05
E09000026,Redbridge,2018/19,Boys,All Pupils,1889,51.3,0.26
E09000026,Redbridge,2018/19,Girls ,White,408,51.8,0.45
E09000026,Redbridge,2018/19,Girls ,Mixed,140,54.9,0.47
E09000026,Redbridge,2018/19,Girls ,Asian,952,60.2,0.9
E09000026,Redbridge,2018/19,Girls ,Black,251,52.9,0.69
E09000026,Redbridge,2018/19,Girls ,Chinese,8,75.1,1.75
E09000026,Redbridge,2018/19,Girls ,All Pupils,1798,56.9,0.74
E09000027,Richmond upon Thames,2018/19,All,White ,1184,55.2,0.31
E09000027,Richmond upon Thames,2018/19,All,Mixed,158,53.7,0.16
E09000027,Richmond upon Thames,2018/19,All,Asian,112,50.8,0.43
E09000027,Richmond upon Thames,2018/19,All,Black ,63,44.6,0.07
E09000027,Richmond upon Thames,2018/19,All,Chinese,6,68.5,1.08
E09000027,Richmond upon Thames,2018/19,All,All Pupils,1586,54.1,0.3
E09000027,Richmond upon Thames,2018/19,Boys,White,600,52.5,0.09
E09000027,Richmond upon Thames,2018/19,Boys,Mixed,89,51.5,-0.21
E09000027,Richmond upon Thames,2018/19,Boys,Asian,54,47.6,0
E09000027,Richmond upon Thames,2018/19,Boys,Black ,29,38.7,-0.56
E09000027,Richmond upon Thames,2018/19,Boys,Chinese,2,54,-0.56
E09000027,Richmond upon Thames,2018/19,Boys,All Pupils,804,51.3,0.04
E09000027,Richmond upon Thames,2018/19,Girls ,White,584,58,0.53
E09000027,Richmond upon Thames,2018/19,Girls ,Mixed,69,56.6,0.61
E09000027,Richmond upon Thames,2018/19,Girls ,Asian,58,53.7,0.82
E09000027,Richmond upon Thames,2018/19,Girls ,Black,34,49.6,0.6
E09000027,Richmond upon Thames,2018/19,Girls ,Chinese,4,75.8,1.21
E09000027,Richmond upon Thames,2018/19,Girls ,All Pupils,782,56.9,0.56
E12000008,South East,2018/19,All,White ,70927,47.3,-0.08
E12000008,South East,2018/19,All,Mixed,4358,49.7,0.06
E12000008,South East,2018/19,All,Asian,6176,54.9,0.55
E12000008,South East,2018/19,All,Black ,2330,47.9,-0.08
E12000008,South East,2018/19,All,Chinese,325,62.8,0.76
E12000008,South East,2018/19,All,All Pupils,85952,48,-0.01
E12000008,South East,2018/19,Boys,White,36281,44.7,-0.32
E12000008,South East,2018/19,Boys,Mixed,2235,47.3,-0.16
E12000008,South East,2018/19,Boys,Asian,3210,52.6,0.32
E12000008,South East,2018/19,Boys,Black ,1161,44.4,0
E12000008,South East,2018/19,Boys,Chinese,167,61.4,0
E12000008,South East,2018/19,Boys,All Pupils,44042,45.5,-0.26
E12000008,South East,2018/19,Girls ,White,34646,50.1,0.18
E12000008,South East,2018/19,Girls ,Mixed,2123,52.2,0.29
E12000008,South East,2018/19,Girls ,Asian,2966,57.3,0.79
E12000008,South East,2018/19,Girls ,Black,1169,51.3,0.61
E12000008,South East,2018/19,Girls ,Chinese,158,64.3,0.91
E12000008,South East,2018/19,Girls ,All Pupils,41910,50.8,0.24
E12000009,South West,2018/19,All,White ,46342,46.7,-0.08
E12000009,South West,2018/19,All,Mixed,1667,48,-0.01
E12000009,South West,2018/19,All,Asian,1174,53,0.6
E12000009,South West,2018/19,All,Black ,741,41.6,-0.08
E12000009,South West,2018/19,All,Chinese,140,64.6,0.81
E12000009,South West,2018/19,All,All Pupils,51455,46.7,-0.06
E12000009,South West,2018/19,Boys,White,23782,44.2,-0.31
E12000009,South West,2018/19,Boys,Mixed,847,44.7,-0.29
E12000009,South West,2018/19,Boys,Asian,624,50.2,0.44
E12000009,South West,2018/19,Boys,Black ,379,38.5,-0.17
E12000009,South West,2018/19,Boys,Chinese,66,62.7,-0.17
E12000009,South West,2018/19,Boys,All Pupils,26437,44.2,-0.29
E12000009,South West,2018/19,Girls ,White,22560,49.3,0.16
E12000009,South West,2018/19,Girls ,Mixed,820,51.5,0.28
E12000009,South West,2018/19,Girls ,Asian,550,56.1,0.78
E12000009,South West,2018/19,Girls ,Black,362,44.8,0.4
E12000009,South West,2018/19,Girls ,Chinese,74,66.3,0.95
E12000009,South West,2018/19,Girls ,All Pupils,25018,49.4,0.18
E09000028,Southwark,2018/19,All,White ,666,51.5,0.01
E09000028,Southwark,2018/19,All,Mixed,273,46.9,0.04
E09000028,Southwark,2018/19,All,Asian,144,57,0.78
E09000028,Southwark,2018/19,All,Black ,1146,47.7,0.3
E09000028,Southwark,2018/19,All,Chinese,31,63,0.82
E09000028,Southwark,2018/19,All,All Pupils,2509,49.5,0.25
E09000028,Southwark,2018/19,Boys,White,325,50,-0.22
E09000028,Southwark,2018/19,Boys,Mixed,128,44,-0.18
E09000028,Southwark,2018/19,Boys,Asian,64,57.9,0.71
E09000028,Southwark,2018/19,Boys,Black ,551,44.4,0.15
E09000028,Southwark,2018/19,Boys,Chinese,15,55.8,0.15
E09000028,Southwark,2018/19,Boys,All Pupils,1206,47.1,0.04
E09000028,Southwark,2018/19,Girls ,White,341,53,0.23
E09000028,Southwark,2018/19,Girls ,Mixed,145,49.6,0.24
E09000028,Southwark,2018/19,Girls ,Asian,80,56.2,0.83
E09000028,Southwark,2018/19,Girls ,Black,595,50.6,0.43
E09000028,Southwark,2018/19,Girls ,Chinese,16,69.7,1.49
E09000028,Southwark,2018/19,Girls ,All Pupils,1303,51.7,0.43
E09000029,Sutton,2018/19,All,White ,1556,52.3,0.08
E09000029,Sutton,2018/19,All,Mixed,229,60.7,0.45
E09000029,Sutton,2018/19,All,Asian,636,71.9,1
E09000029,Sutton,2018/19,All,Black ,234,57.3,0.61
E09000029,Sutton,2018/19,All,Chinese,52,75.4,0.88
E09000029,Sutton,2018/19,All,All Pupils,2796,58.6,0.38
E09000029,Sutton,2018/19,Boys,White,826,50.5,-0.14
E09000029,Sutton,2018/19,Boys,Mixed,117,58.8,0.2
E09000029,Sutton,2018/19,Boys,Asian,313,71.2,0.88
E09000029,Sutton,2018/19,Boys,Black ,118,56.2,0.55
E09000029,Sutton,2018/19,Boys,Chinese,32,70.7,0.55
E09000029,Sutton,2018/19,Boys,All Pupils,1446,56.9,0.19
E09000029,Sutton,2018/19,Girls ,White,730,54.4,0.31
E09000029,Sutton,2018/19,Girls ,Mixed,112,62.6,0.71
E09000029,Sutton,2018/19,Girls ,Asian,323,72.6,1.11
E09000029,Sutton,2018/19,Girls ,Black,116,58.5,0.67
E09000029,Sutton,2018/19,Girls ,Chinese,20,82.8,0.95
E09000029,Sutton,2018/19,Girls ,All Pupils,1350,60.4,0.57
E09000030,Tower Hamlets,2018/19,All,White ,270,42.8,-0.26
E09000030,Tower Hamlets,2018/19,All,Mixed,113,39.2,-0.52
E09000030,Tower Hamlets,2018/19,All,Asian,1962,50.5,0.4
E09000030,Tower Hamlets,2018/19,All,Black ,346,45.2,0
E09000030,Tower Hamlets,2018/19,All,Chinese,15,63.7,0.83
E09000030,Tower Hamlets,2018/19,All,All Pupils,2808,48.4,0.24
E09000030,Tower Hamlets,2018/19,Boys,White,121,40.2,-0.45
E09000030,Tower Hamlets,2018/19,Boys,Mixed,51,35.8,-0.73
E09000030,Tower Hamlets,2018/19,Boys,Asian,959,48.5,0.17
E09000030,Tower Hamlets,2018/19,Boys,Black ,182,40.4,-0.35
E09000030,Tower Hamlets,2018/19,Boys,Chinese,10,63.2,-0.35
E09000030,Tower Hamlets,2018/19,Boys,All Pupils,1375,45.9,0.01
E09000030,Tower Hamlets,2018/19,Girls ,White,149,45,-0.1
E09000030,Tower Hamlets,2018/19,Girls ,Mixed,62,42,-0.35
E09000030,Tower Hamlets,2018/19,Girls ,Asian,1003,52.3,0.62
E09000030,Tower Hamlets,2018/19,Girls ,Black,164,50.5,0.36
E09000030,Tower Hamlets,2018/19,Girls ,Chinese,5,64.6,1.01
E09000030,Tower Hamlets,2018/19,Girls ,All Pupils,1433,50.7,0.46
E09000031,Waltham Forest,2018/19,All,White ,895,46.4,0.08
E09000031,Waltham Forest,2018/19,All,Mixed,262,45.6,-0.09
E09000031,Waltham Forest,2018/19,All,Asian,766,49.4,0.38
E09000031,Waltham Forest,2018/19,All,Black ,571,41.8,-0.11
E09000031,Waltham Forest,2018/19,All,Chinese,15,55.5,0.75
E09000031,Waltham Forest,2018/19,All,All Pupils,2605,46.2,0.11
E09000031,Waltham Forest,2018/19,Boys,White,437,41.6,-0.31
E09000031,Waltham Forest,2018/19,Boys,Mixed,104,41.2,-0.49
E09000031,Waltham Forest,2018/19,Boys,Asian,391,45,0
E09000031,Waltham Forest,2018/19,Boys,Black ,319,38.6,-0.39
E09000031,Waltham Forest,2018/19,Boys,Chinese,10,54.1,-0.39
E09000031,Waltham Forest,2018/19,Boys,All Pupils,1307,41.9,-0.24
E09000031,Waltham Forest,2018/19,Girls ,White,458,51,0.45
E09000031,Waltham Forest,2018/19,Girls ,Mixed,158,48.4,0.17
E09000031,Waltham Forest,2018/19,Girls ,Asian,375,54.1,0.76
E09000031,Waltham Forest,2018/19,Girls ,Black,252,45.8,0.25
E09000031,Waltham Forest,2018/19,Girls ,Chinese,5,58.1,0.29
E09000031,Waltham Forest,2018/19,Girls ,All Pupils,1298,50.6,0.46
E09000032,Wandsworth,2018/19,All,White ,616,51.8,0.25
E09000032,Wandsworth,2018/19,All,Mixed,234,48.5,0.17
E09000032,Wandsworth,2018/19,All,Asian,354,52.6,0.69
E09000032,Wandsworth,2018/19,All,Black ,452,44.4,0.02
E09000032,Wandsworth,2018/19,All,Chinese,11,58.5,0.79
E09000032,Wandsworth,2018/19,All,All Pupils,1785,49.4,0.26
E09000032,Wandsworth,2018/19,Boys,White,323,49.8,0.13
E09000032,Wandsworth,2018/19,Boys,Mixed,110,46.3,0.04
E09000032,Wandsworth,2018/19,Boys,Asian,191,51.3,0.43
E09000032,Wandsworth,2018/19,Boys,Black ,227,41,-0.13
E09000032,Wandsworth,2018/19,Boys,Chinese,5,62.2,-0.13
E09000032,Wandsworth,2018/19,Boys,All Pupils,915,47.1,0.1
E09000032,Wandsworth,2018/19,Girls ,White,293,54,0.38
E09000032,Wandsworth,2018/19,Girls ,Mixed,124,50.5,0.28
E09000032,Wandsworth,2018/19,Girls ,Asian,163,54.2,0.98
E09000032,Wandsworth,2018/19,Girls ,Black,225,47.9,0.17
E09000032,Wandsworth,2018/19,Girls ,Chinese,6,55.5,0.35
E09000032,Wandsworth,2018/19,Girls ,All Pupils,870,51.8,0.44
E12000005,West Midlands,2018/19,All,White ,42175,45.2,-0.16
E12000005,West Midlands,2018/19,All,Mixed,3387,44.7,-0.14
E12000005,West Midlands,2018/19,All,Asian,10314,48.8,0.3
E12000005,West Midlands,2018/19,All,Black ,3355,43.1,-0.16
E12000005,West Midlands,2018/19,All,Chinese,144,64,0.86
E12000005,West Midlands,2018/19,All,All Pupils,60984,45.6,-0.06
E12000005,West Midlands,2018/19,Boys,White,21535,42.6,-0.4
E12000005,West Midlands,2018/19,Boys,Mixed,1723,42.4,-0.37
E12000005,West Midlands,2018/19,Boys,Asian,5295,46.4,0.07
E12000005,West Midlands,2018/19,Boys,Black ,1655,39.8,-0.22
E12000005,West Midlands,2018/19,Boys,Chinese,71,63.9,-0.22
E12000005,West Midlands,2018/19,Boys,All Pupils,31139,43.1,-0.3
E12000005,West Midlands,2018/19,Girls ,White,20640,47.8,0.09
E12000005,West Midlands,2018/19,Girls ,Mixed,1664,47.1,0.08
E12000005,West Midlands,2018/19,Girls ,Asian,5019,51.3,0.55
E12000005,West Midlands,2018/19,Girls ,Black,1700,46.3,0.37
E12000005,West Midlands,2018/19,Girls ,Chinese,73,64,1.01
E12000005,West Midlands,2018/19,Girls ,All Pupils,29845,48.3,0.19
E09000033,Westminster,2018/19,All,White ,416,56.9,0.49
E09000033,Westminster,2018/19,All,Mixed,172,51.6,0.24
E09000033,Westminster,2018/19,All,Asian,217,56.9,0.72
E09000033,Westminster,2018/19,All,Black ,396,48.6,0.27
E09000033,Westminster,2018/19,All,Chinese,25,66.2,0.81
E09000033,Westminster,2018/19,All,All Pupils,1655,53.4,0.48
E09000033,Westminster,2018/19,Boys,White,178,51.2,0.1
E09000033,Westminster,2018/19,Boys,Mixed,77,47.3,-0.05
E09000033,Westminster,2018/19,Boys,Asian,108,53.5,0.39
E09000033,Westminster,2018/19,Boys,Black ,218,45.4,-0.03
E09000033,Westminster,2018/19,Boys,Chinese,11,59.6,-0.03
E09000033,Westminster,2018/19,Boys,All Pupils,811,49.4,0.18
E09000033,Westminster,2018/19,Girls ,White,238,61.2,0.77
E09000033,Westminster,2018/19,Girls ,Mixed,95,55,0.48
E09000033,Westminster,2018/19,Girls ,Asian,109,60.3,1.06
E09000033,Westminster,2018/19,Girls ,Black,178,52.6,0.62
E09000033,Westminster,2018/19,Girls ,Chinese,14,71.5,1.04
E09000033,Westminster,2018/19,Girls ,All Pupils,844,57.2,0.78
E12000003,Yorkshire and the Humber,2018/19,All,White ,42932,45.7,-0.06
E12000003,Yorkshire and the Humber,2018/19,All,Mixed,1987,44.6,-0.08
E12000003,Yorkshire and the Humber,2018/19,All,Asian,6768,45.6,0.24
E12000003,Yorkshire and the Humber,2018/19,All,Black ,1245,43.8,-0.06
E12000003,Yorkshire and the Humber,2018/19,All,Chinese,113,65.4,1.17
